ID,ingresos,edad,provincia_codigo,bancarizado,BCRA_Peor_Situacion,Cantidad_consultas_7_dias,Compromisos_Mensual,Endeudamiento_Externo,Nivel_Socioeconomico,Deuda_normal,Deuda_30,Deuda_90,deuda_120,deuda_180,canti_moras,autonomo,Es_jubilado,relacion_dependencia,dias_atraso,Cuota,cant_cuotas,Monto_Otorgado,PRODUCTO,PROVINCIA,moroso
116,78000.00,55,A,1,1,3,1990.00,44000.00,5,44000.00,0.00,0.00,0.00,0.00,1,F,F,PROVINCIA DE SALTA                                          ,0,8213.80,10,43500.00,DS_PREMIUM,SALTA,0
117,60640.00,42,A,1,1,1,17075.00,378000.00,5,378000.00,0.00,0.00,0.00,0.00,0,F,F,PROVINCIA DE SALTA                                          ,89,8683.83,12,50000.00,DS_PREMIUM,SALTA,0
118,65000.00,31,B,1,1,4,7432.00,74319.00,4,74319.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO DE LA CIUDAD DE BUENOS AIRES                       ,28,3672.41,12,20500.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
119,50000.00,33,X,1,1,4,8083.00,136000.00,5,136000.00,0.00,0.00,0.00,0.00,0,F,F,GENDARMERIA NACIONAL                                        ,0,4962.20,15,30000.00,DS_SUCURSAL_ORO,CORDOBA,0
120,22500.00,68,T,0,-1,4,0.00,0.00,7,0.00,0.00,0.00,0.00,0.00,0,F,V,,89,4484.27,15,24500.00,DS_SUCURSAL_PLATA,TUCUMAN,0
121,30000.00,35,B,1,1,0,9405.00,165198.00,5,165198.00,0.00,0.00,0.00,0.00,0,F,F,MINISTERIO DE SEGURIDAD -SEGURIDAD PROVINCIAL               ,0,5517.37,15,31500.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
122,46000.00,31,U,1,5,3,13663.00,134000.00,5,127000.00,0.00,6000.00,0.00,1000.00,0,F,F,COMISION DE FOMENTO 28 DE JULIO                             ,89,5607.98,15,23000.00,DS_BASICO,CHUBUT,0
123,57000.00,27,E,1,1,6,540.00,2000.00,4,2000.00,0.00,0.00,0.00,0.00,0,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,89,8683.85,15,52500.00,DS_SUCURSAL_ORO,SANTA FE,0
124,35000.00,32,A,1,1,8,7309.00,84000.00,5,84000.00,0.00,0.00,0.00,0.00,0,F,F,PROVINCIA DE SALTA                                          ,0,9372.65,6,35000.00,DS_SUCURSAL_ORO,SALTA,0
125,17500.00,37,N,1,1,2,3952.00,88000.00,5,88000.00,0.00,0.00,0.00,0.00,0,F,F,MUNICIPALIDAD DE CAMPO RAMON                                ,0,3065.21,15,17500.00,DS_SUCURSAL_ORO,MISIONES,0
126,54000.00,69,B,1,1,1,19865.00,202930.00,6,202930.00,0.00,0.00,0.00,0.00,0,F,V,,89,4612.40,15,25200.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
127,50000.00,41,A,1,1,6,20783.00,360580.00,5,360580.00,0.00,0.00,0.00,0.00,0,F,F,PROVINCIA DE SALTA                                          ,0,4203.71,15,24000.00,DS_SUCURSAL_ORO,SALTA,0
128,35000.00,52,B,1,1,7,27758.00,277581.00,3,277581.00,0.00,0.00,0.00,0.00,0,F,F,MUNICIPALIDAD DE GRAL SAN MARTIN                            ,0,4300.58,15,26000.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
129,60000.00,43,T,1,1,0,25287.00,559000.00,6,559000.00,0.00,0.00,0.00,0.00,0,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,28,12970.14,6,50000.00,DS_SUCURSAL_ORO,TUCUMAN,0
130,52000.00,27,G,1,1,1,24568.00,291000.00,5,291000.00,0.00,0.00,0.00,0.00,0,F,F,GENDARMERIA NACIONAL                                        ,28,9404.96,12,52500.00,DS_SUCURSAL_ORO,SANTIAGO DEL ESTERO,0
131,50000.00,33,Q,1,1,0,15132.00,308000.00,3,308000.00,0.00,0.00,0.00,0.00,0,F,F,PREFECTURA NAVAL ARGENTINA                                  ,89,8683.85,15,52500.00,DS_SUCURSAL_ORO,NEUQUEN,0
132,56000.00,21,L,0,-1,3,0.00,0.00,5,0.00,0.00,0.00,0.00,0.00,0,F,F,GENDARMERIA NACIONAL                                        ,0,8757.73,15,50000.00,DS_SUCURSAL_PLATA,LA PAMPA,0
133,60000.00,28,B,1,1,6,20900.00,200000.00,3,200000.00,0.00,0.00,0.00,0.00,0,F,F,OPERADORA FERROVIARIA SOCIEDAD DEL ESTADO,28,3503.09,15,20000.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
134,65000.00,32,N,1,1,2,13562.00,293000.00,5,293000.00,0.00,0.00,0.00,0.00,0,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,58,7086.28,15,32500.00,DS_BASICO,MISIONES,0
135,45000.00,34,T,1,1,5,18829.00,277000.00,5,277000.00,0.00,0.00,0.00,0.00,0,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,28,8270.34,15,50000.00,DS_SUCURSAL_ORO,TUCUMAN,0
136,65000.00,43,C,1,1,3,13061.00,296000.00,3,296000.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO DE LA CIUDAD DE BUENOS AIRES                       ,0,9195.62,15,52500.00,DS_SUCURSAL_ORO,CAPITAL FEDERAL,0
137,55000.00,44,E,1,1,0,30419.00,537000.00,5,537000.00,0.00,0.00,0.00,0.00,0,F,F,SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA SENAS,58,8683.85,15,52500.00,DS_SUCURSAL_ORO,ENTRE RIOS,0
138,54000.00,22,N,1,1,10,467.00,16000.00,7,16000.00,0.00,0.00,0.00,0.00,0,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,89,5887.06,15,27000.00,DS_BASICO,ENTRE RIOS,0
139,50960.00,25,N,0,-1,15,0.00,0.00,7,0.00,0.00,0.00,0.00,0.00,0,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,89,8757.73,15,50000.00,DS_SUCURSAL_PLATA,ENTRE RIOS,0
140,46800.00,24,B,1,1,9,1916.00,17000.00,7,17000.00,0.00,0.00,0.00,0.00,0,F,F,PREFECTURA NAVAL ARGENTINA                                  ,0,8582.58,15,49000.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
141,133000.00,55,J,1,1,1,65407.00,880000.00,4,880000.00,0.00,0.00,0.00,0.00,0,F,F,GENDARMERIA NACIONAL                                        ,0,8270.34,15,50000.00,DS_SUCURSAL_ORO,SAN JUAN,0
142,63000.00,40,A,0,1,0,65157.00,1083524.00,4,1083524.00,0.00,0.00,0.00,0.00,0,F,F,,89,8757.73,15,50000.00,DS_SUCURSAL_PLATA,SALTA,0
143,65000.00,28,J,1,1,3,11033.00,186000.00,5,186000.00,0.00,0.00,0.00,0.00,0,F,F,GENDARMERIA NACIONAL                                        ,0,6616.27,15,40000.00,DS_SUCURSAL_ORO,SAN JUAN,0
144,63000.00,40,B,1,1,1,19704.00,324025.00,4,324025.00,0.00,0.00,0.00,0.00,0,F,F,MINISTERIO DE SEGURIDAD -SEGURIDAD PROVINCIAL               ,89,3308.13,15,20000.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
145,80000.00,49,R,1,1,1,12581.00,158000.00,4,158000.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO DE LA PROVINCIA DE RIO NEGRO                       ,0,3308.13,15,20000.00,DS_SUCURSAL_ORO,RIO NEGRO,0
146,53000.00,27,B,1,1,0,802.00,7403.00,5,7403.00,0.00,0.00,0.00,0.00,0,F,F,MINISTERIO DE SEGURIDAD -SEGURIDAD PROVINCIAL               ,58,8683.85,15,52500.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
147,51000.00,21,N,0,-1,5,0.00,0.00,7,0.00,0.00,0.00,0.00,0.00,0,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,89,8757.73,15,50000.00,DS_SUCURSAL_PLATA,MISIONES,0
148,48000.00,46,B,1,1,3,19081.00,326308.00,4,326308.00,0.00,0.00,0.00,0.00,0,F,F,MINISTERIO DE JUSTICIA                                      ,58,8683.85,15,52500.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
149,48000.00,24,B,1,1,2,22551.00,239532.00,4,239532.00,0.00,0.00,0.00,0.00,0,F,F,MINISTERIO DE SEGURIDAD -SEGURIDAD PROVINCIAL               ,0,8683.85,15,52500.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
150,56000.00,36,B,1,1,1,4062.00,95000.00,4,95000.00,0.00,0.00,0.00,0.00,0,F,F,YAFEMA SRL                                                  ,89,7983.29,15,50000.00,DS_PREMIUM,BUENOS AIRES,0
151,77000.00,49,B,1,1,6,65612.00,1109000.00,4,1109000.00,0.00,0.00,0.00,0.00,0,F,F,MINISTERIO DE DESARROLLO SOCIAL                             ,28,6831.30,15,41300.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
152,66600.00,27,E,0,-1,2,0.00,0.00,7,0.00,0.00,0.00,0.00,0.00,0,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,89,8757.73,15,50000.00,DS_SUCURSAL_PLATA,SANTA FE,0
153,30000.00,18,N,0,-1,6,0.00,0.00,4,0.00,0.00,0.00,0.00,0.00,0,F,F,ADMINISTRACION DE PARQUES NACIONALES                        ,0,5972.42,9,28000.00,DS_SUCURSAL_PLATA,MISIONES,0
154,80000.00,33,B,1,1,2,42743.00,759244.00,3,759244.00,0.00,0.00,0.00,0.00,0,F,F,MINISTERIO DE SEGURIDAD -SEGURIDAD PROVINCIAL               ,89,4949.64,15,31000.00,DS_PREMIUM,BUENOS AIRES,0
155,30000.00,33,N,0,-1,0,0.00,0.00,5,0.00,0.00,0.00,0.00,0.00,0,F,F,CONSEJO GRAL DE EDUCACION DE LA PCIA DE MISIONES            ,0,3503.09,15,20000.00,DS_SUCURSAL_PLATA,MISIONES,0
156,55000.00,42,A,1,1,1,14423.00,268000.00,5,268000.00,0.00,0.00,0.00,0.00,0,F,F,PROVINCIA DE SALTA                                          ,0,8757.73,15,50000.00,DS_SUCURSAL_ORO,SALTA,0
157,52000.00,26,C,1,1,2,1352.00,13521.00,3,13521.00,0.00,0.00,0.00,0.00,0,F,F,PREFECTURA NAVAL ARGENTINA                                  ,0,9195.62,15,52500.00,DS_SUCURSAL_ORO,CAPITAL FEDERAL,0
158,45000.00,32,X,1,1,3,8600.00,86000.00,4,86000.00,0.00,0.00,0.00,0.00,0,F,F,CARUSO CIA ARG DE SEGUROS SA                                ,0,10097.15,12,50000.00,DS_BOT_ORO,CORDOBA,0
159,47000.00,31,C,1,1,5,4701.00,47011.00,5,47011.00,0.00,0.00,0.00,0.00,0,F,F,TECME S A                                                   ,0,10097.15,12,50000.00,DS_BOT_ORO,CAPITAL FEDERAL,0
160,120000.00,64,Z,1,1,2,39133.00,671000.00,6,671000.00,0.00,0.00,0.00,0.00,0,F,V,,43,4545.01,15,24000.00,DS_SUCURSAL_ORO,SANTA CRUZ,0
161,42000.00,31,A,1,1,5,14622.00,307000.00,5,307000.00,0.00,0.00,0.00,0.00,0,F,F,PROVINCIA DE SALTA                                          ,89,4112.31,15,20400.00,DS_BOT_ORO,SALTA,0
162,22000.00,34,X,0,-1,0,0.00,0.00,7,0.00,0.00,0.00,0.00,0.00,0,F,F,MUNICIPALIDAD DE PASCANAS                                   ,0,4394.53,15,21800.00,DS_BOT_ORO,CORDOBA,0
163,70000.00,47,B,1,1,3,3614.00,81000.00,4,81000.00,0.00,0.00,0.00,0.00,0,F,F,EPTA ARGENTINA S.A.                                         ,0,10097.15,12,50000.00,DS_BOT_ORO,BUENOS AIRES,0
164,44000.00,47,A,1,1,0,3263.00,6000.00,4,6000.00,0.00,0.00,0.00,0.00,0,F,F,HOSPITAL PRIVADO TRES CERRITOS  SRL                         ,89,10097.15,12,50000.00,DS_BOT_ORO,SALTA,0
165,65000.00,30,B,1,1,3,7639.00,120000.00,6,120000.00,0.00,0.00,0.00,0.00,0,F,F,(ACUMAR ) AUTORIDAD DE CUENCA MATANZA RIACHUELO,0,9942.21,15,52500.00,DS_BOT_ORO,BUENOS AIRES,0
166,80000.00,44,B,1,1,3,34684.00,661706.00,2,661706.00,0.00,0.00,0.00,0.00,0,F,F,SIDUS SOCIEDAD ANONIMA                                      ,58,10097.15,12,50000.00,DS_BOT_ORO,BUENOS AIRES,0
167,100000.00,28,Z,1,1,4,18174.00,359000.00,3,359000.00,0.00,0.00,0.00,0.00,0,F,F,MACIZO DEL DESEADO PERFORACIONES S. A.,89,10602.01,12,52500.00,DS_BOT_ORO,SANTA CRUZ,0
168,100000.00,44,N,1,1,2,69033.00,1419000.00,1,1419000.00,0.00,0.00,0.00,0.00,0,F,F,MINISTERIO DE COORDINACION GENERAL DE GABINETE,0,10097.15,12,50000.00,DS_BOT_ORO,MISIONES,0
169,40000.00,27,E,1,1,2,2145.00,30762.00,4,30762.00,0.00,0.00,0.00,0.00,0,F,F,ASOCIACION ARGENTINA DE LOS ADVENTISTAS DEL SEPTIMO DIA-SANA,0,7547.89,6,26000.00,DS_BOT_ORO,ENTRE RIOS,0
170,80000.00,34,Z,1,1,0,26596.00,610000.00,4,610000.00,0.00,0.00,0.00,0.00,0,F,F,DIRECCION NACIONAL DE VIALIDAD                              ,0,9942.21,15,52500.00,DS_BOT_ORO,SANTA CRUZ,0
171,45000.00,36,Z,1,1,0,1948.00,29000.00,4,29000.00,0.00,0.00,0.00,0.00,0,F,F,MUNICIPALIDAD DE PUERTO SAN JULIAN                          ,89,9942.21,15,52500.00,DS_BOT_ORO,SANTA CRUZ,0
172,63000.00,42,D,1,1,3,2564.00,50000.00,5,50000.00,0.00,0.00,0.00,0.00,0,F,F,NEW GEN BREEDERS SA                                         ,58,5598.75,6,20000.00,DS_BOT_ORO,SAN LUIS,0
173,55500.00,26,B,1,1,4,6100.00,61000.00,6,61000.00,0.00,0.00,0.00,0.00,0,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,58,9942.21,15,52500.00,DS_BOT_ORO,MISIONES,0
174,56000.00,27,N,1,1,6,1915.00,19152.00,7,19152.00,0.00,0.00,0.00,0.00,0,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,58,10583.15,15,52500.00,DS_BOT_ORO,MISIONES,0
175,20500.00,30,B,1,1,6,1524.00,15240.00,4,15240.00,0.00,0.00,0.00,0.00,0,F,F,CINESUR S A                                                 ,58,4377.93,12,20500.00,DS_BOT_ORO,BUENOS AIRES,0
176,65000.00,35,R,1,1,2,20727.00,510000.00,3,510000.00,0.00,0.00,0.00,0.00,0,F,F,PREFECTURA NAVAL ARGENTINA                                  ,58,4411.55,6,12000.00,DS_BOT_ORO,RIO NEGRO,0
177,78000.00,35,N,1,1,0,20660.00,187000.00,3,187000.00,0.00,0.00,0.00,0.00,0,F,F,PREFECTURA NAVAL ARGENTINA                                  ,58,9942.21,15,52500.00,DS_BOT_ORO,MISIONES,0
178,70000.00,39,X,1,1,6,23048.00,98000.00,4,98000.00,0.00,0.00,0.00,0.00,0,F,F,GENDARMERIA NACIONAL                                        ,0,9468.77,15,50000.00,DS_BOT_ORO,CORDOBA,0
179,54000.00,45,C,1,1,7,4737.00,92000.00,4,92000.00,0.00,0.00,0.00,0.00,0,F,F,CONSORCIO IBERA 2571                                        ,28,10677.87,12,50000.00,DS_BOT_ORO,CAPITAL FEDERAL,0
180,80000.00,40,X,1,1,2,63838.00,1015654.00,2,1015654.00,0.00,0.00,0.00,0.00,0,F,F,EMPRESA PROVINCIAL DE ENERGIA DE   CORDOBA                  ,0,9468.77,15,50000.00,DS_BOT_ORO,CORDOBA,0
181,40000.00,33,B,1,1,2,8283.00,67969.00,4,67969.00,0.00,0.00,0.00,0.00,0,F,F,MINISTERIO DE SEGURIDAD -SEGURIDAD PROVINCIAL               ,0,8466.52,15,42000.00,DS_BOT_ORO,BUENOS AIRES,0
182,19000.00,76,B,1,1,1,3769.00,64000.00,6,64000.00,0.00,0.00,0.00,0.00,0,F,V,,43,4772.26,15,25200.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
183,60000.00,48,S,1,1,3,16875.00,315000.00,4,315000.00,0.00,0.00,0.00,0.00,0,F,F,VITOLEN SA,28,10677.87,12,50000.00,DS_BOT_ORO,SANTA FE,0
184,44000.00,53,Y,1,1,3,5300.00,53000.00,5,53000.00,0.00,0.00,0.00,0.00,0,F,V,,58,4772.26,15,25200.00,DS_SUCURSAL_ORO,JUJUY,0
185,45000.00,23,B,1,1,9,292.00,10000.00,5,10000.00,0.00,0.00,0.00,0.00,0,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,58,9514.75,15,47200.00,DS_BOT_ORO,BUENOS AIRES,0
186,70000.00,58,B,1,1,7,2954.00,43000.00,5,43000.00,0.00,0.00,0.00,0.00,0,F,F,COMISION NACIONAL DE ENERGIA ATOMICA                        ,0,14574.38,15,80000.00,DS_BOT_ORO,BUENOS AIRES,0
187,65000.00,22,U,1,1,3,588.00,13000.00,4,13000.00,0.00,0.00,0.00,0.00,0,F,F,SOLUTION BOX S.A.,58,10677.87,12,50000.00,DS_BOT_ORO,CHUBUT,0
188,45000.00,22,S,1,1,1,700.00,8000.00,4,8000.00,0.00,0.00,0.00,0.00,0,F,F,GC NET SRL,58,3483.64,6,12000.00,DS_BOT_ORO,SANTA FE,0
189,85000.00,40,Q,1,1,1,51928.00,700874.00,3,700874.00,0.00,0.00,0.00,0.00,0,F,F,DCCION. ADM. DE LA SUBS. DE SALUD PCIA. DE NEUQUEN          ,58,4961.64,15,26200.00,DS_BOT_ORO,NEUQUEN,0
190,60000.00,30,B,1,1,8,9415.00,167000.00,4,167000.00,0.00,0.00,0.00,0.00,0,F,F,REFRACTARIOS ARGENTINOS SAICM                               ,58,5048.58,12,25000.00,DS_BOT_ORO,BUENOS AIRES,0
191,60000.00,44,X,1,1,1,4047.00,73000.00,4,73000.00,0.00,0.00,0.00,0.00,0,F,F,COOPERATIVA DE CONSUMO SERVICIOS PUBLICO Y SOCIALES DE DEAN ,0,5290.91,12,26200.00,DS_BOT_ORO,CORDOBA,0
192,19000.00,51,W,0,-1,0,0.00,0.00,7,0.00,0.00,0.00,0.00,0.00,0,F,V,,0,3799.85,15,18850.00,DS_SUCURSAL_PLATA,CORRIENTES,0
193,27000.00,41,D,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,174,3562.08,6,14000.00,DS_REFINANCIACION,SAN LUIS,1
194,53000.00,52,G,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,8371.74,9,42000.00,DS_REFINANCIACION,SANTIAGO DEL ESTERO,0
195,45000.00,24,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,174,9831.34,6,38640.00,DS_REFINANCIACION,CAPITAL FEDERAL,1
196,36700.00,51,B,1,1,5,12241.00,160000.00,5,160000.00,0.00,0.00,0.00,0.00,0,F,F,MINISTERIO DE JUSTICIA                                      ,183,5156.37,7,18350.00,DS_BASICO,BUENOS AIRES,1
197,28000.00,29,N,0,1,4,9819.00,211000.00,5,211000.00,0.00,0.00,0.00,0.00,0,F,F,,152,5076.40,12,20000.00,DS_PLATA,MISIONES,1
198,39791.00,39,T,1,1,4,1632.00,15000.00,6,15000.00,0.00,0.00,0.00,0.00,1,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,179,5025.72,12,19800.00,DS_BASICO,TUCUMAN,1
199,108240.00,74,G,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,13,4862.94,12,28000.00,DS_REFINANCIACION,SANTIAGO DEL ESTERO,0
200,62000.00,24,G,1,1,2,19496.00,397000.00,3,397000.00,0.00,0.00,0.00,0.00,1,F,F,POLICIA FEDERAL ARGENTINA                                   ,32,8245.92,10,31000.00,DS_BASICO,SANTIAGO DEL ESTERO,0
201,33904.00,33,B,1,5,1,18714.00,268000.00,3,242000.00,0.00,0.00,0.00,26000.00,0,F,F,PREFECTURA NAVAL ARGENTINA                                  ,179,2438.25,15,10000.00,DS_BASICO,SALTA,1
202,24716.00,41,T,1,5,0,17754.00,290000.00,4,279000.00,0.00,0.00,0.00,11000.00,1,F,F,UNIVERSIDAD NACIONAL DE TUCUMAN                             ,121,2538.24,12,10000.00,DS_BASICO,TUCUMAN,1
203,27000.00,30,X,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,4084.87,12,23520.00,DS_REFINANCIACION,CORDOBA,0
204,62000.00,47,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,4862.94,12,28000.00,DS_REFINANCIACION,CAPITAL FEDERAL,0
205,20368.00,24,X,1,5,10,13286.00,193000.00,5,182000.00,0.00,0.00,0.00,11000.00,0,F,F,GENDARMERIA NACIONAL                                        ,174,2659.97,10,10000.00,DS_BASICO,CORDOBA,1
206,50221.00,27,M,1,1,3,6529.00,56000.00,5,56000.00,0.00,0.00,0.00,0.00,0,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,174,5474.97,15,25110.00,DS_BASICO,MENDOZA,1
207,52600.00,21,N,0,-1,2,0.00,0.00,5,0.00,0.00,0.00,0.00,0.00,0,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,183,8757.73,15,50000.00,DS_SUCURSAL_PLATA,MISIONES,1
208,32000.00,32,C,1,1,0,11743.00,140248.00,3,140248.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO DE LA CIUDAD DE BUENOS AIRES                       ,179,4145.17,12,22000.00,DS_SUCURSAL_ORO,CAPITAL FEDERAL,1
209,39034.00,35,Q,1,1,0,26107.00,358000.00,3,358000.00,0.00,0.00,0.00,0.00,0,F,F,,179,2538.24,12,10000.00,DS_BASICO,NEUQUEN,1
210,62000.00,56,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,2790.58,9,14000.00,DS_REFINANCIACION,BUENOS AIRES,0
211,36898.00,26,B,1,5,2,15712.00,263000.00,5,245000.00,0.00,0.00,0.00,18000.00,0,F,F,GENDARMERIA NACIONAL                                        ,1,1992.80,15,10000.00,DS_BASICO,CAPITAL FEDERAL,0
212,34319.00,33,M,1,1,1,2692.00,62000.00,5,62000.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO PROVINCIA DE MENDOZA                               ,164,4183.80,15,17159.00,DS_BASICO,MENDOZA,1
213,46323.00,65,T,1,2,1,32949.00,718000.00,5,678000.00,40000.00,0.00,0.00,0.00,0,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,107,3259.44,6,10000.00,DS_BASICO,TUCUMAN,1
214,20000.00,75,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,4488.22,6,17640.00,DS_REFINANCIACION,CORDOBA,0
215,55300.00,51,E,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,53,13081.20,14,80000.00,DS_REFINANCIACION,ENTRE RIOS,0
216,36141.00,31,M,1,1,1,29.00,1000.00,7,1000.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO PROVINCIA DE MENDOZA                               ,164,3939.97,15,18070.00,DS_BASICO,MENDOZA,1
217,93600.00,60,T,1,1,1,17021.00,349000.00,5,349000.00,0.00,0.00,0.00,0.00,0,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,0,3259.44,6,10000.00,DS_BASICO,TUCUMAN,0
218,19700.00,55,N,1,1,1,11961.00,148000.00,4,148000.00,0.00,0.00,0.00,0.00,0,F,F,PODER JUDICIAL DE LA PROVINCIA DE MISIONES                  ,179,2869.29,8,10000.00,DS_BASICO,MISIONES,1
219,49395.96,65,T,1,1,0,1108.00,38000.00,3,38000.00,0.00,0.00,0.00,0.00,1,F,F,UNIVERSIDAD NACIONAL DE TUCUMAN                             ,1,5998.11,15,24600.00,DS_BASICO,TUCUMAN,0
220,49446.00,20,Y,1,1,3,434.00,9000.00,5,9000.00,0.00,0.00,0.00,0.00,0,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,58,5667.13,12,24723.00,DS_BASICO,CHUBUT,0
221,58411.00,35,C,0,-1,1,0.00,0.00,4,0.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO DE LA CIUDAD DE BUENOS AIRES                       ,0,2826.25,12,15000.00,DS_SUCURSAL_PLATA,BUENOS AIRES,0
222,24789.97,44,N,1,1,0,11066.00,261000.00,5,261000.00,0.00,0.00,0.00,0.00,0,F,F,CONSEJO GRAL DE EDUCACION DE LA PCIA DE MISIONES            ,148,2659.97,10,10000.00,DS_BASICO,MISIONES,1
223,128695.00,55,D,1,1,5,39386.00,553543.00,6,553543.00,0.00,0.00,0.00,0.00,0,F,F,ESTADO PROVINCIA DE SAN LUIS,0,13389.50,6,50000.00,DS_PREMIUM,SAN LUIS,0
224,23442.00,32,M,1,1,7,7260.00,154000.00,5,154000.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO PROVINCIA DE MENDOZA                               ,174,2975.07,12,11721.00,DS_BASICO,MENDOZA,1
225,81265.00,51,C,1,1,0,34078.00,703000.00,3,703000.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO DE LA CIUDAD DE BUENOS AIRES                       ,89,13618.65,6,52500.00,DS_SUCURSAL_ORO,CAPITAL FEDERAL,0
226,23277.00,51,B,1,1,1,11021.00,217000.00,6,217000.00,0.00,0.00,0.00,0.00,0,F,V,,58,1959.09,12,10000.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
227,63000.00,50,X,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,9725.89,12,56000.00,DS_REFINANCIACION,CORDOBA,0
228,27000.00,22,N,1,1,3,20056.00,281000.00,4,281000.00,0.00,0.00,0.00,0.00,0,F,F,MINISTERIO DE COORDINACION GENERAL DE GABINETE,183,2538.24,12,10000.00,DS_BASICO,MISIONES,1
229,93000.00,67,U,1,1,11,3909.00,53000.00,4,53000.00,0.00,0.00,0.00,0.00,0,F,V,,174,13431.08,15,80000.00,DS_PREMIUM,CHUBUT,1
230,46844.00,53,M,1,3,6,10551.00,186000.00,5,172000.00,0.00,14000.00,0.00,0.00,0,F,F,GOBIERNO PROVINCIA DE MENDOZA                               ,174,4667.54,15,23422.00,DS_BASICO,MENDOZA,1
231,58000.00,61,B,1,1,1,10052.00,188427.00,3,188427.00,0.00,0.00,0.00,0.00,0,F,F,MUNICIPALIDAD DE LA MATANZA                                 ,0,7782.09,6,30000.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
232,28900.00,25,P,1,5,7,350.00,12000.00,6,0.00,0.00,0.00,0.00,12000.00,0,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,183,4146.12,8,14450.00,DS_BASICO,FORMOSA,1
233,38700.00,59,T,1,1,0,8478.00,134000.00,6,134000.00,0.00,0.00,0.00,0.00,1,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,79,4340.09,15,17800.00,DS_BASICO,TUCUMAN,0
234,37000.00,36,T,1,1,1,11914.00,221000.00,6,221000.00,0.00,0.00,0.00,0.00,0,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,179,5541.04,6,17000.00,DS_BASICO,TUCUMAN,1
235,125000.00,57,Q,1,1,4,42289.00,476000.00,3,476000.00,0.00,0.00,0.00,0.00,0,F,F,GENDARMERIA NACIONAL                                        ,1,7613.54,12,42500.00,DS_SUCURSAL_ORO,NEUQUEN,0
